Colony,Colony_Number,Sample,Slide,Polyp_ID,X,Y,NN_label,distance,NN_level,slide_id,polyp_uid,colony_num
SC1,1,T1,1SG1T1,13,19.478520878327977,10.379775401885444,NN1_Distance,1.416767618680222,1,1SG1T1,1SG1T1__13,1
SC1,1,T1,1SG1T1,13,19.478520878327977,10.379775401885444,NN2_Distance,1.5441198902028068,2,1SG1T1,1SG1T1__13,1
SC1,1,T1,1SG1T1,13,19.478520878327977,10.379775401885444,NN3_Distance,1.9357488113112795,3,1SG1T1,1SG1T1__13,1
SC1,1,T1,1SG1T1,13,19.478520878327977,10.379775401885444,NN4_Distance,1.94588497211886,4,1SG1T1,1SG1T1__13,1
SC1,1,T1,1SG1T1,13,19.478520878327977,10.379775401885444,NN5_Distance,2.3211560665110635,5,1SG1T1,1SG1T1__13,1
SC1,1,T1,1SG1T1,13,19.478520878327977,10.379775401885444,NN6_Distance,2.4477381164520176,6,1SG1T1,1SG1T1__13,1
SC1,1,T1,1SG1T1,13,19.478520878327977,10.379775401885444,NN7_Distance,2.6752390335048264,7,1SG1T1,1SG1T1__13,1
SC1,1,T1,1SG1T1,13,19.478520878327977,10.379775401885444,NN8_Distance,2.686841421186734,8,1SG1T1,1SG1T1__13,1
SC1,1,T1,1SG1T1,14,21.493869201765705,12.814666079133533,NN1_Distance,0.9247520392710186,1,1SG1T1,1SG1T1__14,1
SC1,1,T1,1SG1T1,14,21.493869201765705,12.814666079133533,NN2_Distance,1.551237957878432,2,1SG1T1,1SG1T1__14,1
SC1,1,T1,1SG1T1,14,21.493869201765705,12.814666079133533,NN3_Distance,1.7924707665510038,3,1SG1T1,1SG1T1__14,1
SC1,1,T1,1SG1T1,14,21.493869201765705,12.814666079133533,NN4_Distance,1.9079566848848828,4,1SG1T1,1SG1T1__14,1
SC1,1,T1,1SG1T1,14,21.493869201765705,12.814666079133533,NN5_Distance,2.12244519005084,5,1SG1T1,1SG1T1__14,1
SC1,1,T1,1SG1T1,14,21.493869201765705,12.814666079133533,NN6_Distance,2.151748332141207,6,1SG1T1,1SG1T1__14,1
SC1,1,T1,1SG1T1,14,21.493869201765705,12.814666079133533,NN7_Distance,2.596148216363542,7,1SG1T1,1SG1T1__14,1
SC1,1,T1,1SG1T1,14,21.493869201765705,12.814666079133533,NN8_Distance,3.000648258570192,8,1SG1T1,1SG1T1__14,1
SC1,1,T1,1SG1T1,15,17.68250446217768,9.630914027773615,NN1_Distance,0.8868531569683019,1,1SG1T1,1SG1T1__15,1
SC1,1,T1,1SG1T1,15,17.68250446217768,9.630914027773615,NN2_Distance,1.5880795963722485,2,1SG1T1,1SG1T1__15,1
SC1,1,T1,1SG1T1,15,17.68250446217768,9.630914027773615,NN3_Distance,1.8813499436341017,3,1SG1T1,1SG1T1__15,1
SC1,1,T1,1SG1T1,15,17.68250446217768,9.630914027773615,NN4_Distance,1.9161584766453188,4,1SG1T1,1SG1T1__15,1
SC1,1,T1,1SG1T1,15,17.68250446217768,9.630914027773615,NN5_Distance,1.94588497211886,5,1SG1T1,1SG1T1__15,1
SC1,1,T1,1SG1T1,15,17.68250446217768,9.630914027773615,NN6_Distance,2.0767105649785984,6,1SG1T1,1SG1T1__15,1
SC1,1,T1,1SG1T1,15,17.68250446217768,9.630914027773615,NN7_Distance,2.318025213773132,7,1SG1T1,1SG1T1__15,1
SC1,1,T1,1SG1T1,15,17.68250446217768,9.630914027773615,NN8_Distance,2.6496837681540986,8,1SG1T1,1SG1T1__15,1
SC1,1,T1,1SG1T1,16,13.129642836924296,10.914216344676008,NN1_Distance,0.9315838276755634,1,1SG1T1,1SG1T1__16,1
SC1,1,T1,1SG1T1,16,13.129642836924296,10.914216344676008,NN2_Distance,1.8061333499289751,2,1SG1T1,1SG1T1__16,1
SC1,1,T1,1SG1T1,16,13.129642836924296,10.914216344676008,NN3_Distance,1.8174083763505768,3,1SG1T1,1SG1T1__16,1
SC1,1,T1,1SG1T1,16,13.129642836924296,10.914216344676008,NN4_Distance,2.060507867700278,4,1SG1T1,1SG1T1__16,1
SC1,1,T1,1SG1T1,16,13.129642836924296,10.914216344676008,NN5_Distance,2.177732566811387,5,1SG1T1,1SG1T1__16,1
SC1,1,T1,1SG1T1,16,13.129642836924296,10.914216344676008,NN6_Distance,2.282203976402866,6,1SG1T1,1SG1T1__16,1
SC1,1,T1,1SG1T1,16,13.129642836924296,10.914216344676008,NN7_Distance,2.5499723960218117,7,1SG1T1,1SG1T1__16,1
SC1,1,T1,1SG1T1,16,13.129642836924296,10.914216344676008,NN8_Distance,2.6774141122982127,8,1SG1T1,1SG1T1__16,1
SC1,1,T1,1SG1T1,17,22.132368115845537,13.483609627465365,NN1_Distance,0.9247520392710186,1,1SG1T1,1SG1T1__17,1
SC1,1,T1,1SG1T1,17,22.132368115845537,13.483609627465365,NN2_Distance,1.2338054247858667,2,1SG1T1,1SG1T1__17,1
SC1,1,T1,1SG1T1,17,22.132368115845537,13.483609627465365,NN3_Distance,1.8483602851456944,3,1SG1T1,1SG1T1__17,1
SC1,1,T1,1SG1T1,17,22.132368115845537,13.483609627465365,NN4_Distance,1.8515584904356437,4,1SG1T1,1SG1T1__17,1
SC1,1,T1,1SG1T1,17,22.132368115845537,13.483609627465365,NN5_Distance,1.9511960513549955,5,1SG1T1,1SG1T1__17,1
SC1,1,T1,1SG1T1,17,22.132368115845537,13.483609627465365,NN6_Distance,2.425142888599294,6,1SG1T1,1SG1T1__17,1
SC1,1,T1,1SG1T1,17,22.132368115845537,13.483609627465365,NN7_Distance,2.447891994106901,7,1SG1T1,1SG1T1__17,1
SC1,1,T1,1SG1T1,17,22.132368115845537,13.483609627465365,NN8_Distance,2.5834063992877745,8,1SG1T1,1SG1T1__17,1
SC1,1,T1,1SG1T1,18,21.700858857080117,17.273526174812435,NN1_Distance,1.411994801198987,1,1SG1T1,1SG1T1__18,1
SC1,1,T1,1SG1T1,18,21.700858857080117,17.273526174812435,NN2_Distance,1.5456591092902523,2,1SG1T1,1SG1T1__18,1
SC1,1,T1,1SG1T1,18,21.700858857080117,17.273526174812435,NN3_Distance,1.6536006622870136,3,1SG1T1,1SG1T1__18,1
SC1,1,T1,1SG1T1,18,21.700858857080117,17.273526174812435,NN4_Distance,1.6663574504072936,4,1SG1T1,1SG1T1__18,1
SC1,1,T1,1SG1T1,18,21.700858857080117,17.273526174812435,NN5_Distance,1.907234391386796,5,1SG1T1,1SG1T1__18,1
SC1,1,T1,1SG1T1,18,21.700858857080117,17.273526174812435,NN6_Distance,2.1862180271670204,6,1SG1T1,1SG1T1__18,1
SC1,1,T1,1SG1T1,18,21.700858857080117,17.273526174812435,NN7_Distance,2.5588721096076528,7,1SG1T1,1SG1T1__18,1
SC1,1,T1,1SG1T1,18,21.700858857080117,17.273526174812435,NN8_Distance,2.759229787797409,8,1SG1T1,1SG1T1__18,1
