genotype,replica,day,dist_perimeter,dist_nubbin,nubbin_perimeter_ratio
10,1,95,1.0160257294699013,6.463091774184115,6.361149709817046
10,1,95,1.8351286482179414,5.707311398732548,3.110033405164706
10,1,95,2.3569686954679923,5.365098584712493,2.27627061616413
10,1,95,1.1407829290974314,6.457438436713315,5.660532141572572
10,1,95,0.6954850204972832,6.740849429741874,9.692299950503687
10,1,102,0.917334098512834,8.15111231091057,8.885652810818883
10,1,102,0.936954814873667,8.607278638422892,9.186439411791104
10,1,102,0.9810254714045521,8.71490941334289,8.883469050875503
10,1,102,0.7668654772940096,8.704657660411064,11.35095778613825
10,1,102,0.9248263025170633,8.000032910241682,8.650308591427716
10,1,102,0.7109797900997566,7.7231916599549395,10.862744296671652
10,1,102,0.7941985443129838,7.339321703851429,9.241167408837624
10,1,102,0.6931526103706839,5.6245796603961615,8.11448961778886
10,1,102,1.162748317871362,6.901290775566657,5.935326389635908
10,1,102,0.9222165018565022,7.6641710852816605,8.310598508975946
10,1,102,1.0233724431090383,6.97406964730536,6.814791324767269
10,1,109,0.6813170514257191,9.294430070017723,13.641857415087832
10,1,109,0.9127976321524446,7.254753616522721,7.947822563272292
10,1,109,0.6574759901196763,7.4331219449232835,11.305541276983025
10,1,109,0.40674181077133637,5.6428087870886845,13.873195815271078
10,1,109,0.6674141287093808,5.429251005557977,8.134755876470354
10,1,109,0.42077443252167024,5.7373842574700555,13.635296762415752
10,1,109,0.2365254232899959,6.042273752908907,25.545980084773706
10,1,109,0.3781333591670317,7.233052001891117,19.128309699584275
10,1,109,0.5444604793827865,9.553610423086434,17.54693092493442
10,1,116,0.9768245251593141,9.753828540479102,9.985241247795567
10,1,116,0.36960729613855464,9.132771055970109,24.70939061913569
10,1,116,0.5078309750603563,7.569618933693588,14.905784218447742
10,1,116,0.8732587264165548,7.12803846800355,8.162573418823634
10,1,116,0.5599793583795193,5.56452487882968,9.937017848180021
10,1,116,0.6672974783203024,8.729177489294324,13.081388395572992
10,1,116,0.41173304615654427,8.078387921682138,19.620450670871506
10,1,116,0.5529009428965264,9.42641873410279,17.049019096838315
10,1,127,0.5218407828610573,10.189216429577302,19.525527257018222
10,1,127,0.5617415016579073,8.601326829750052,15.31189489180406
10,1,127,0.4345712031608168,7.618898277390776,17.53199066568462
10,1,141,0.35897059108526397,9.973734639446878,27.784266697986634
10,1,149,0.27577149439083837,10.258318017848275,37.198616341795024
10,1,149,0.37385535609832693,9.635194973284127,25.77252088572457
10,2,45,0.7867182302726797,3.3274798829925345,4.229570073441945
10,2,45,0.78004280657996,3.0391909419382004,3.896184819988673
10,2,45,2.012148174839048,0.9320012189978398,0.4631871701359125
